id,product_id,title,brand,category,subcategory,description,image,slug,variations,offers,is_active,keyspecs,timestamp,origin,images
626,PRDCT626,test product 626,88,10,57,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"286,287,288",,1,"2,4,5",,IN,"15,16,17,18,19,"
627,PRDCT627,test product 627,95,10,57,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"289,290,291",,1,"2,4,5",,IN,"20,21,22,23,24,"
628,PRDCT628,test product 628,65,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"292,293,294",,1,"2,4,5",,IN,"25,26,27,28,29,"
629,PRDCT629,test product 629,14,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"295,296,297",,1,"2,4,5",,IN,"15,16,17,18,19,"
630,PRDCT630,test product 630,51,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"298,299,300",,1,"2,4,5",,IN,"20,21,22,23,24,"
631,PRDCT631,test product 631,25,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"31,32,33",,1,"2,4,5",,IN,"25,26,27,28,29,"
632,PRDCT632,test product 632,34,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"34,35,36",,1,"2,4,5",,IN,"15,16,17,18,19,"
633,PRDCT633,test product 633,6,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"37,38,39",,1,"2,4,5",,IN,"20,21,22,23,24,"
634,PRDCT634,test product 634,23,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"40,41,42",,1,"2,4,5",,IN,"25,26,27,28,29,"
635,PRDCT635,test product 635,48,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"43,44,45",,1,"2,4,5",,IN,"15,16,17,18,19,"
636,PRDCT636,test product 636,39,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"46,47,48",,1,"2,4,5",,IN,"20,21,22,23,24,"
637,PRDCT637,test product 637,20,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"49,50,51",,1,"2,4,5",,IN,"25,26,27,28,29,"
638,PRDCT638,test product 638,78,10,58,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"52,53,54",,1,"2,4,5",,IN,"15,16,17,18,19,"
639,PRDCT639,test product 639,51,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"55,56,57",,1,"2,4,5",,IN,"20,21,22,23,24,"
640,PRDCT640,test product 640,13,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"58,59,60",,1,"2,4,5",,IN,"25,26,27,28,29,"
641,PRDCT641,test product 641,8,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"61,62,63",,1,"2,4,5",,IN,"15,16,17,18,19,"
642,PRDCT642,test product 642,24,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"64,65,66",,1,"2,4,5",,IN,"20,21,22,23,24,"
643,PRDCT643,test product 643,27,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"67,68,69",,1,"2,4,5",,IN,"25,26,27,28,29,"
644,PRDCT644,test product 644,39,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"70,71,72",,1,"2,4,5",,IN,"15,16,17,18,19,"
645,PRDCT645,test product 645,53,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"73,74,75",,1,"2,4,5",,IN,"20,21,22,23,24,"
646,PRDCT646,test product 646,60,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"76,77,78",,1,"2,4,5",,IN,"25,26,27,28,29,"
647,PRDCT647,test product 647,66,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"79,80,81",,1,"2,4,5",,IN,"15,16,17,18,19,"
648,PRDCT648,test product 648,62,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"82,83,84",,1,"2,4,5",,IN,"20,21,22,23,24,"
649,PRDCT649,test product 649,17,10,59,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"85,86,87",,1,"2,4,5",,IN,"25,26,27,28,29,"
650,PRDCT650,test product 650,78,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"88,89,90",,1,"2,4,5",,IN,"15,16,17,18,19,"
651,PRDCT651,test product 651,14,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"91,92,93",,1,"2,4,5",,IN,"20,21,22,23,24,"
652,PRDCT652,test product 652,75,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"94,95,96",,1,"2,4,5",,IN,"25,26,27,28,29,"
653,PRDCT653,test product 653,78,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"97,98,99",,1,"2,4,5",,IN,"15,16,17,18,19,"
654,PRDCT654,test product 654,72,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"100,101,102",,1,"2,4,5",,IN,"20,21,22,23,24,"
655,PRDCT655,test product 655,76,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"103,104,105",,1,"2,4,5",,IN,"25,26,27,28,29,"
656,PRDCT656,test product 656,6,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"106,107,108",,1,"2,4,5",,IN,"15,16,17,18,19,"
657,PRDCT657,test product 657,62,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"109,110,111",,1,"2,4,5",,IN,"20,21,22,23,24,"
658,PRDCT658,test product 658,12,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"112,113,114",,1,"2,4,5",,IN,"25,26,27,28,29,"
659,PRDCT659,test product 659,87,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"115,116,117",,1,"2,4,5",,IN,"15,16,17,18,19,"
660,PRDCT660,test product 660,81,10,60,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"118,119,120",,1,"2,4,5",,IN,"20,21,22,23,24,"
661,PRDCT661,test product 661,61,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"121,122,123",,1,"2,4,5",,IN,"25,26,27,28,29,"
662,PRDCT662,test product 662,89,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"124,125,126",,1,"2,4,5",,IN,"15,16,17,18,19,"
663,PRDCT663,test product 663,2,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"127,128,129",,1,"2,4,5",,IN,"20,21,22,23,24,"
664,PRDCT664,test product 664,24,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"130,131,132",,1,"2,4,5",,IN,"25,26,27,28,29,"
665,PRDCT665,test product 665,34,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"133,134,135",,1,"2,4,5",,IN,"15,16,17,18,19,"
666,PRDCT666,test product 666,4,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"136,137,138",,1,"2,4,5",,IN,"20,21,22,23,24,"
667,PRDCT667,test product 667,100,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"139,140,141",,1,"2,4,5",,IN,"25,26,27,28,29,"
668,PRDCT668,test product 668,58,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"142,143,144",,1,"2,4,5",,IN,"15,16,17,18,19,"
669,PRDCT669,test product 669,31,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"145,146,147",,1,"2,4,5",,IN,"20,21,22,23,24,"
670,PRDCT670,test product 670,82,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"148,149,150",,1,"2,4,5",,IN,"25,26,27,28,29,"
671,PRDCT671,test product 671,7,10,61,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"151,152,153",,1,"2,4,5",,IN,"15,16,17,18,19,"
672,PRDCT672,test product 672,15,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"154,155,156",,1,"2,4,5",,IN,"20,21,22,23,24,"
673,PRDCT673,test product 673,51,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"157,158,159",,1,"2,4,5",,IN,"25,26,27,28,29,"
674,PRDCT674,test product 674,29,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"160,161,162",,1,"2,4,5",,IN,"15,16,17,18,19,"
675,PRDCT675,test product 675,8,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"163,164,165",,1,"2,4,5",,IN,"20,21,22,23,24,"
676,PRDCT676,test product 676,7,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"166,167,168",,1,"2,4,5",,IN,"25,26,27,28,29,"
677,PRDCT677,test product 677,97,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"169,170,171",,1,"2,4,5",,IN,"15,16,17,18,19,"
678,PRDCT678,test product 678,54,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"172,173,174",,1,"2,4,5",,IN,"20,21,22,23,24,"
679,PRDCT679,test product 679,80,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"175,176,177",,1,"2,4,5",,IN,"25,26,27,28,29,"
680,PRDCT680,test product 680,13,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"178,179,180",,1,"2,4,5",,IN,"15,16,17,18,19,"
681,PRDCT681,test product 681,34,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.jpg,,"181,182,183",,1,"2,4,5",,IN,"20,21,22,23,24,"
682,PRDCT682,test product 682,97,10,62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_31KTRso.jpg,,"184,185,186",,1,"2,4,5",,IN,"25,26,27,28,29,"
683,PRDCT683,test product 683,5,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_qRkvR6t.jpg,,"187,188,189",,1,"2,4,5",,IN,"15,16,17,18,19,"
684,PRDCT684,test product 684,34,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_fBPlGwn.jpg,,"190,191,192",,1,"2,4,5",,IN,"20,21,22,23,24,"
685,PRDCT685,test product 685,2,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_7fr8juG.jpg,,"193,194,195",,1,"2,4,5",,IN,"25,26,27,28,29,"
686,PRDCT686,test product 686,30,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test.webp,,"196,197,198",,1,"2,4,5",,IN,"15,16,17,18,19,"
687,PRDCT687,test product 687,86,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_bNKGkSY.webp,,"199,200,201",,1,"2,4,5",,IN,"20,21,22,23,24,"
688,PRDCT688,test product 688,98,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_JAWzTel.webp,,"202,203,204",,1,"2,4,5",,IN,"25,26,27,28,29,"
689,PRDCT689,test product 689,67,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_cyHq7Qh.webp,,"205,206,207",,1,"2,4,5",,IN,"15,16,17,18,19,"
690,PRDCT690,test product 690,86,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_VtlklVW.webp,,"208,209,210",,1,"2,4,5",,IN,"20,21,22,23,24,"
691,PRDCT691,test product 691,97,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_XTWljcQ.jpg,,"211,212,213",,1,"2,4,5",,IN,"25,26,27,28,29,"
692,PRDCT692,test product 692,44,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_13lxXId.jpg,,"214,215,216",,1,"2,4,5",,IN,"15,16,17,18,19,"
693,PRDCT693,test product 693,25,10,63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_KUx2OxV.jpg,,"217,218,219",,1,"2,4,5",,IN,"20,21,22,23,24,"
694,PRDCT694,test product 694,48,10,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_Jo25JkP.jpg,,"220,221,222",,1,"2,4,5",,IN,"25,26,27,28,29,"
695,PRDCT695,test product 695,83,10,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_aLBH1dT.jpg,,"223,224,225",,1,"2,4,5",,IN,"15,16,17,18,19,"
696,PRDCT696,test product 696,2,10,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_RJMLKMW.webp,,"226,227,228",,1,"2,4,5",,IN,"20,21,22,23,24,"
697,PRDCT697,test product 697,33,10,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_hcdpXA9.jpg,,"229,230,231",,1,"2,4,5",,IN,"25,26,27,28,29,"
698,PRDCT698,test product 698,33,10,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_s4JtHCr.webp,,"232,233,234",,1,"2,4,5",,IN,"15,16,17,18,19,"
699,PRDCT699,test product 699,91,10,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_QgEvjJW.jpg,,"235,236,237",,1,"2,4,5",,IN,"20,21,22,23,24,"
700,PRDCT700,test product 700,7,10,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Phasellus in lacinia libero. Nulla sit amet convallis nunc. Vivamus sed ultricies sem.",products/test/test_lQN8p36.jpg,,"238,239,240",,1,"2,4,5",,IN,"25,26,27,28,29,"
